country,variable,f,m
JPN,Community,8.22373328762271,7.89858383739659
JPN,Education,9.84057173969865,9.65039047409865
JPN,Environment,8.80069431800254,8.72699388171442
JPN,CivicEngagement,6.37776113953562,6.46052064725682
JPN,Health,10.140191551007,10.0172075825171
JPN,LifeSatisfaction,10.2638921419597,10.1120539452957
JPN,Safety,10.9009762254114,11.3519526362567
JPN,WorkLifeBalance,9.11614713382424,8.98423408406038
KAZ,Housing,9.31917297794013,10.0571984165064
KAZ,Income,9.17622717326778,9.47301535463621
KAZ,Jobs,9.38440496244687,8.6746349656301
KAZ,Community,7.83109007773553,7.75621173969737
KAZ,Education,9.53730002164404,9.80623056569281
KAZ,Environment,8.51776458539121,9.02707849306948
KAZ,CivicEngagement,7.53433420285023,8.98434660566379
KAZ,Health,9.77251066446745,9.39612757878291
KAZ,LifeSatisfaction,10.0246157758367,9.16055214429336
KAZ,Safety,10.5437786147138,9.33329261085176
KAZ,WorkLifeBalance,8.35880094370629,8.33131152517575
KEN,Housing,9.51884502950913,8.86733470818306
KEN,Income,10.7627924756547,10.3136369762615
KEN,Jobs,9.16934358942505,8.18681803692369
KEN,Community,8.31074009915261,8.78756882941737
KEN,Education,8.95197303316629,9.20178714653261
KEN,Environment,8.72620235285016,9.30793283745338
KEN,CivicEngagement,5.40534758114972,7.93715384895247
KEN,Health,11.2944349591688,10.0896563625308
KEN,LifeSatisfaction,10.6220336985323,9.7716663813298
KEN,Safety,9.84380225853612,8.3198057649953
KEN,WorkLifeBalance,7.39448492285515,9.21663910742005
KGZ,Housing,6.33512213413052,7.54924830867181
KGZ,Income,9.28375414454743,7.79494855437206
KGZ,Jobs,9.28375414454743,11.1564744158979
KGZ,Community,7.08724031569188,6.04698107469726
KGZ,Education,10.068994997008,6.93764446536065
KGZ,Environment,9.05889398690695,12.5740718700807
KGZ,CivicEngagement,6.26284135532801,6.37048639820259
KGZ,Health,11.2986831832179,7.0891596168758
KGZ,LifeSatisfaction,9.88600568358387,8.13905566677185
KGZ,Safety,10.068994997008,16.6119648713884
KGZ,WorkLifeBalance,11.3657150580301,9.72996475768094
KHM,Housing,7.87878787878788,8.62238972611313
KHM,Income,8.98989898989899,9.07499312153567
KHM,Jobs,8.98989898989899,10.0495620907855
KHM,Community,8.98989898989899,7.75373016463442
KHM,Education,10.1010101010101,10.4590873074916
KHM,Environment,8.98989898989899,8.64493386833812
KHM,CivicEngagement,7.87878787878788,5.6354072444498
KHM,Health,10.1010101010101,13.0507895866938
KHM,LifeSatisfaction,10.1010101010101,12.1943081052124
KHM,Safety,10.1010101010101,8.14724868315294
KHM,WorkLifeBalance,7.87878787878788,6.36755010159265
KIR,Housing,6.66666666666667,8.8562091503268
KIR,Income,11.1111111111111,9.96732026143791
KIR,Jobs,6.66666666666667,11.437908496732
KIR,Community,8.88888888888889,8.49673202614379
KIR,Education,11.1111111111111,11.437908496732
KIR,Environment,11.1111111111111,4.80392156862745
KIR,CivicEngagement,6.66666666666667,7.02614379084967
KIR,Health,11.1111111111111,8.10457516339869
KIR,LifeSatisfaction,8.88888888888889,10.3267973856209
KIR,Safety,8.88888888888889,9.57516339869281
KIR,WorkLifeBalance,8.88888888888889,9.96732026143791
KNA,Housing,15.3846153846154,6.66666666666667
KNA,Income,11.5384615384615,6.66666666666667
KNA,Jobs,7.69230769230769,33.3333333333333
KNA,Community,7.69230769230769,6.66666666666667
KNA,Education,7.69230769230769,6.66666666666667
KNA,Environment,7.69230769230769,6.66666666666667
KNA,CivicEngagement,7.69230769230769,6.66666666666667
KNA,Health,7.69230769230769,6.66666666666667
KNA,LifeSatisfaction,7.69230769230769,6.66666666666667
KNA,Safety,11.5384615384615,6.66666666666667
KNA,WorkLifeBalance,7.69230769230769,6.66666666666667
KOR,Housing,8.54439794307432,9.67784170591532
KOR,Income,8.5963994001393,9.35203623975175
KOR,Jobs,8.85674534227236,8.99033556016408
KOR,Community,8.1326635642928,7.73836776916191
KOR,Education,9.64740109826308,9.64788964926965
KOR,Environment,8.55901081131409,8.42419797207443
KOR,CivicEngagement,6.75009688368621,6.9967097978475
KOR,Health,9.89937321358709,9.42936785933244
KOR,LifeSatisfaction,11.1289030373844,10.3775619537139
KOR,Safety,10.5252633018846,10.0766561746269
KOR,WorkLifeBalance,9.35974540410178,9.2890353181422
KWT,Housing,15.3650793650794,8.1012216843022
KWT,Income,10.8888888888889,16.6919827750633
KWT,Jobs,8.22222222222222,10.1542161921785
KWT,Community,6.88888888888889,6.44722295231332
KWT,Education,11.6825396825397,7.28849547301915
KWT,Environment,6.09523809523809,7.78536898983439
KWT,CivicEngagement,6.63492063492064,4.88196810154915
KWT,Health,9.55555555555556,9.81486125261305
KWT,LifeSatisfaction,8.76190476190476,9.34987184931662
KWT,Safety,9.01587301587302,9.14584667356387
KWT,WorkLifeBalance,6.88888888888889,10.3389440562464
LAO,Housing,5.63218390804598,9.12698412698413
LAO,Income,34.4827586206897,8.33333333333333
LAO,Jobs,3.44827586206897,7.53968253968254
LAO,Community,6.26436781609195,8.33333333333333
LAO,Education,10.1149425287356,9.92063492063492
LAO,Environment,8.44827586206897,10.7142857142857
LAO,CivicEngagement,6.14942528735632,6.74603174603175
LAO,Health,6.14942528735632,9.92063492063492
LAO,LifeSatisfaction,9.08045977011494,9.92063492063492
LAO,Safety,1.14942528735632,11.9047619047619
LAO,WorkLifeBalance,9.08045977011494,7.53968253968254
LBN,Housing,8.51016621579983,9.80640223883479
LBN,Income,9.20251760807779,12.7457506886406
LBN,Jobs,9.20199140062534,9.96163073796632
LBN,Community,10.1482609714732,7.69691259448477
LBN,Education,9.75993373591284,9.59029565169792
LBN,Environment,7.38412140431725,7.69715364771496
LBN,CivicEngagement,5.7587033187571,5.9011791691096
LBN,Health,9.3542568169983,9.81464692923202
LBN,LifeSatisfaction,11.5723286963541,8.73549977236599
LBN,Safety,8.6467732865545,9.44711681945529
LBN,WorkLifeBalance,10.4609465451297,8.60341175049777
LBR,Housing,NA,7.87878787878788
LBR,Income,NA,7.87878787878788
LBR,Jobs,NA,7.87878787878788
LBR,Community,NA,7.87878787878788
LBR,Education,NA,7.87878787878788
LBR,Environment,NA,7.87878787878788
LBR,CivicEngagement,NA,7.87878787878788
LBR,Health,NA,7.87878787878788
LBR,LifeSatisfaction,NA,7.87878787878788
LBR,Safety,NA,7.87878787878788
LBR,WorkLifeBalance,NA,21.2121212121212
LBY,Housing,9.375,10.6670761670762
LBY,Income,9.375,10.7481572481572
LBY,Jobs,9.375,8.61670761670762
LBY,Community,3.125,11.1167076167076
LBY,Education,9.375,9.2985257985258
LBY,Environment,9.375,8.38943488943489
LBY,CivicEngagement,3.125,5.22727272727273
LBY,Health,6.25,9.38943488943489
LBY,LifeSatisfaction,15.625,8.84889434889435
LBY,Safety,9.375,8.84889434889435
LBY,WorkLifeBalance,15.625,8.84889434889435
LCA,Housing,10.179193628671,NA
LCA,Income,7.93927327028372,NA
LCA,Jobs,8.95968143354903,NA
LCA,Community,8.76057740169239,NA
LCA,Education,8.76057740169239,NA
LCA,Environment,8.76057740169239,NA
LCA,CivicEngagement,7.74016923842708,NA
LCA,Health,11.1996017919363,NA
LCA,LifeSatisfaction,8.76057740169239,NA
LCA,Safety,10.179193628671,NA
LCA,WorkLifeBalance,8.76057740169239,NA
LIE,Housing,3.125,7.40227607955811
LIE,Income,3.125,5.83682398779023
LIE,Jobs,3.125,8.0021212807965
LIE,Community,12.5,11.0472123419042
LIE,Education,9.375,9.06641238185231
LIE,Environment,15.625,12.2352928372603
LIE,CivicEngagement,9.375,5.60080549132282
LIE,Health,12.5,11.0607076185574
LIE,LifeSatisfaction,3.125,10.9485281313779
LIE,Safety,15.625,11.0955869549073
LIE,WorkLifeBalance,12.5,7.70423289467282
LKA,Housing,15.2280282905702,9.80675445540446
LKA,Income,7.01041081291043,9.80148180537591
LKA,Jobs,6.54387153823162,9.24651613625241
LKA,Community,6.39748337355077,8.1816640782383
LKA,Education,12.5134692843724,9.16861133307211
LKA,Environment,9.25472221748584,8.83414835844768
LKA,CivicEngagement,3.98991034790679,7.00753062859828
LKA,Health,11.1877117086149,9.70371916518376
LKA,LifeSatisfaction,11.4756065128945,10.577270595912
LKA,Safety,9.55438245472021,9.02591712878331
LKA,WorkLifeBalance,6.8444034587424,8.6463863147318
LSO,Housing,NA,3.44827586206897
LSO,Income,NA,10.3448275862069
LSO,Jobs,NA,10.3448275862069
LSO,Community,NA,3.44827586206897
LSO,Education,NA,17.2413793103448
LSO,Environment,NA,3.44827586206897
LSO,CivicEngagement,NA,3.44827586206897
LSO,Health,NA,17.2413793103448
LSO,LifeSatisfaction,NA,17.2413793103448
LSO,Safety,NA,10.3448275862069
LSO,WorkLifeBalance,NA,3.44827586206897
LTU,Housing,7.88472822642263,8.08299597148475
LTU,Income,8.42945133354811,9.76445820317801
LTU,Jobs,9.32444034703775,8.55228383316997
LTU,Community,8.50352949620222,7.77659708510483
LTU,Education,10.4479628975709,10.3736803165931
LTU,Environment,9.0664727548236,10.0137869413645
LTU,CivicEngagement,6.66801995778794,6.6549282919191
LTU,Health,10.6752816918471,10.63082690958
LTU,LifeSatisfaction,10.1500384188992,9.67649346152439
LTU,Safety,9.29704626626386,9.42654723193909
LTU,WorkLifeBalance,9.55302860959667,9.04740175414229
LUX,Housing,8.86340920335448,9.05259568383465
LUX,Income,9.07591475041376,10.7512367122499
LUX,Jobs,8.99109354533329,9.50608319253623
LUX,Community,7.32047593381526,8.12588308624519
LUX,Education,9.3496883626611,9.07420404313185
LUX,Environment,9.38879717998319,9.14263996178475
LUX,CivicEngagement,6.42922254368581,5.96801719265142
LUX,Health,10.975513941787,10.1897362490888
LUX,LifeSatisfaction,10.3307164472479,9.89284972911731
LUX,Safety,9.5300476180635,9.27298093966594
LUX,WorkLifeBalance,9.74512047365466,9.02377320969393
LVA,Housing,8.28711410225052,9.214941783253
LVA,Income,9.14661912887598,9.12478204263441
LVA,Jobs,8.73916743894037,8.50425706003499
LVA,Community,8.1938546289234,7.88650244542985
LVA,Education,9.25663977867175,9.61239112114929
LVA,Environment,9.09144033380637,10.1065987811248
LVA,CivicEngagement,6.42705859867758,7.79789543404518
LVA,Health,9.86653426899125,9.20635161087735
LVA,LifeSatisfaction,10.5510354438375,10.5499964812468
LVA,Safety,9.83104230003384,9.47476182216297
LVA,WorkLifeBalance,10.6094939769914,8.5215214180413
MAC,Housing,8.69990673778275,8.78753303829369
MAC,Income,8.31391421816954,8.07983485975372
MAC,Jobs,12.0042660119696,7.91854908107444
MAC,Community,6.72581199268653,8.11140051631938
MAC,Education,7.71954954640208,13.6044522302129
MAC,Environment,8.18521813707067,10.1873066363431
MAC,CivicEngagement,6.48266832281873,5.40826623230274
MAC,Health,11.3776384887904,9.84008441412093
MAC,LifeSatisfaction,10.0747906342184,10.5488966746573
MAC,Safety,10.8551517163036,8.67389667465732
MAC,WorkLifeBalance,9.56108419378779,8.83977964226443
MAR,Housing,8.55377908922706,8.87316572128173
MAR,Income,8.94487388039448,9.17199111873152
MAR,Jobs,8.92664500833371,8.92759673959003
MAR,Community,9.57079380049573,7.86704985920578
MAR,Education,10.5329538220902,11.5390247996242
MAR,Environment,8.74016021140957,7.94590451372919
MAR,CivicEngagement,6.38462272602852,6.61674145503289
MAR,Health,10.7240019854882,10.1555459388431
MAR,LifeSatisfaction,9.74720509849723,8.46367949861042
MAR,Safety,8.22244188886374,10.0850265082784
MAR,WorkLifeBalance,9.65252248917158,10.3542738470728
MCO,Housing,9.68715832278235,11.4584223856386
MCO,Income,8.84809440679535,10.6325441894987
MCO,Jobs,9.30464389049416,7.84569070754958
MCO,Community,7.01002018124159,7.02944101244077
MCO,Education,10.3713060224778,8.54699653177799
MCO,Environment,8.30317791533567,9.59150237644987
MCO,CivicEngagement,5.92206864816746,5.38448969239022
MCO,Health,11.1589554017561,10.5338001048007
MCO,LifeSatisfaction,9.33354924377076,10.6077828519334
MCO,Safety,10.9591767856879,10.5138275664458
MCO,WorkLifeBalance,9.10184918149089,7.85550258107433
MDA,Housing,10.0209014531041,10.0075586292603
MDA,Income,9.80381461837022,9.82805379114532
MDA,Jobs,9.6961749541592,10.3188952379296
MDA,Community,8.43575350766758,6.91719922390528
MDA,Education,9.15043410577716,9.74281862093057
MDA,Environment,9.56212845204912,8.62949121618554
MDA,CivicEngagement,7.24997565894889,6.80303710734277
MDA,Health,9.53306932613858,8.80935442563913
MDA,LifeSatisfaction,8.20588949404513,10.7924660874332
MDA,Safety,9.35151826879872,8.50254951476182
MDA,WorkLifeBalance,8.9903401609413,9.64857614546638
MDG,Housing,11.1147234831445,8.86440798295174
MDG,Income,9.04865115391431,9.51125342146385
MDG,Jobs,8.4505650295124,10.3326619512057
MDG,Community,8.19694924958083,6.51249836388526
MDG,Education,10.7432625853678,11.3907016982698
MDG,Environment,9.50319660845977,8.55582653526221
MDG,CivicEngagement,6.67068798647746,6.89850124988815
MDG,Health,11.2695783748415,9.17110257916092
MDG,LifeSatisfaction,8.35269019479546,9.44861883736824
MDG,Safety,9.3348464401096,10.542097577308
MDG,WorkLifeBalance,7.31484889379626,8.77232980323607
MDV,Housing,9.04471544715447,10.6382978723404
MDV,Income,6.60569105691057,10.6382978723404
MDV,Jobs,6.60569105691057,6.38297872340426
MDV,Community,7.82520325203252,10.6382978723404
MDV,Education,10.2642276422764,6.38297872340426
MDV,Environment,10.2642276422764,10.6382978723404
MDV,CivicEngagement,6.60569105691057,6.38297872340426
MDV,Health,14.4308943089431,10.6382978723404
MDV,LifeSatisfaction,10.2642276422764,10.6382978723404
MDV,Safety,10.2642276422764,6.38297872340426
MDV,WorkLifeBalance,7.82520325203252,10.6382978723404
MEX,Housing,9.04412477487621,8.90434652636092
MEX,Income,8.94254807663919,9.20075922531404
MEX,Jobs,9.30160487182131,9.26890176485372
MEX,Community,7.49098297478043,7.62759822707288
MEX,Education,10.4159452462508,10.3221824209127
MEX,Environment,8.90807836414467,8.75560972677045
MEX,CivicEngagement,7.36286362535525,7.3775286614554
MEX,Health,10.0913827588507,10.0224241102768
MEX,LifeSatisfaction,9.72481130726876,9.9571704207607
MEX,Safety,9.41357896000488,9.34453316867556
MEX,WorkLifeBalance,9.30407904000784,9.21894574754689
MHL,Housing,NA,8.75959079283887
MHL,Income,NA,10.613810741688
MHL,Jobs,NA,10.613810741688
MHL,Community,NA,7.28900255754476
MHL,Education,NA,9.84654731457801
MHL,Environment,NA,9.84654731457801
MHL,CivicEngagement,NA,4.73145780051151
MHL,Health,NA,10.230179028133
MHL,LifeSatisfaction,NA,9.84654731457801
MHL,Safety,NA,8.37595907928389
MHL,WorkLifeBalance,NA,9.84654731457801
MKD,Housing,8.17915235900791,7.30157397301749
MKD,Income,9.70239135881406,9.22276343550824
MKD,Jobs,8.58739802501363,9.60090129866914
MKD,Community,7.81988652269499,8.25098474994032
MKD,Education,8.26450350156267,9.90640672214711
MKD,Environment,10.3060747128909,8.60827252728798
MKD,CivicEngagement,6.11389954875694,6.77926674803744
MKD,Health,9.5017718700521,10.5077410223912
MKD,LifeSatisfaction,10.5395139673561,10.2250035949214
MKD,Safety,10.1275610192822,9.88610730318943
MKD,WorkLifeBalance,10.8578471145685,9.71097862489025
MLI,Housing,NA,9.75504989736489
MLI,Income,NA,9.34434507489536
MLI,Jobs,NA,8.34434507489536
MLI,Community,NA,7.69938892329784
MLI,Education,NA,9.83454115332673
MLI,Environment,NA,9.83454115332673
MLI,CivicEngagement,NA,5.77624756562138
MLI,Health,NA,9.34434507489536
MLI,LifeSatisfaction,NA,8.40369854601354
MLI,Safety,NA,9.34434507489536
MLI,WorkLifeBalance,NA,12.3191524614675
MLT,Housing,8.88221678129986,9.19505588932195
MLT,Income,9.00360523343668,9.19870388260264
MLT,Jobs,9.51556926513756,9.96093759460501
MLT,Community,6.36062175559299,7.34124114897495
MLT,Education,7.88191723133308,9.18509275071635
MLT,Environment,8.19179155832088,9.19285634112273
MLT,CivicEngagement,6.3858329272781,5.78896224190873
MLT,Health,10.6446956785548,9.99152656786684
MLT,LifeSatisfaction,16.0274941364374,11.9973372080098
MLT,Safety,9.50025701915097,8.78030492760151
MLT,WorkLifeBalance,7.60599841345762,9.36798144726947
MMR,Housing,6.937504633405,8.47203012143407
MMR,Income,7.7505127634863,8.99908779134888
MMR,Jobs,5.98512368102404,9.08289252631641
MMR,Community,9.79464749054785,8.43800994866072
MMR,Education,10.7470284429288,8.41389247291143
MMR,Environment,6.81839523562409,9.96691608475857
MMR,CivicEngagement,7.91014901030469,6.78109465094026
MMR,Health,12.3730447030914,8.41389247291143
MMR,LifeSatisfaction,12.3730447030914,12.915945825854
MMR,Safety,10.4682827983295,10.2518111028957
MMR,WorkLifeBalance,8.8422665381669,8.26442700196853
MNE,Housing,10.960960960961,9.00712713212713
MNE,Income,10.960960960961,7.44387556887557
MNE,Jobs,9.60960960960961,11.0146797646798
MNE,Community,6.90690690690691,6.06340418840419
MNE,Education,12.3123123123123,8.89686702186702
MNE,Environment,8.25825825825826,7.48355810855811
MNE,CivicEngagement,6.90690690690691,5.36475098975099
MNE,Health,10.960960960961,12.5037693787694
MNE,LifeSatisfaction,12.3123123123123,11.9836876086876
MNE,Safety,4.05405405405405,10.0298544048544
MNE,WorkLifeBalance,6.75675675675676,10.2084258334258
MNG,Housing,9.52290422953712,14.546042193101
MNG,Income,9.44486632541226,10.2603279073867
MNG,Jobs,8.57530110802096,6.73091614268085
MNG,Community,10.6721660244538,6.73091614268085
MNG,Education,13.2486483557389,5.96168537345008
MNG,Environment,6.28939309255555,5.96168537345008
MNG,CivicEngagement,7.06910854618405,5.96168537345008
MNG,Health,9.53644141698735,5.96168537345008
MNG,LifeSatisfaction,9.07492693022743,5.96168537345008
MNG,Safety,7.92189271292171,25.9616853734501
MNG,WorkLifeBalance,8.6443512579609,5.96168537345008
MOZ,Housing,10.6920022688599,14.520202020202
MOZ,Income,10.6920022688599,9.72222222222222
MOZ,Jobs,7.14690867838911,8.96464646464646
MOZ,Community,5.98411798071469,7.44949494949495
MOZ,Education,10.6920022688599,10.479797979798
MOZ,Environment,7.14690867838911,6.69191919191919
MOZ,CivicEngagement,4.82132728304027,5.17676767676768
MOZ,Health,11.9115144639818,16.0353535353535
MOZ,LifeSatisfaction,10.6920022688599,5.3030303030303
MOZ,Safety,9.52921157118548,8.20707070707071
MOZ,WorkLifeBalance,10.6920022688599,7.44949494949495
MRT,Housing,7.87878787878788,9.09090909090909
MRT,Income,6.36363636363636,9.09090909090909
MRT,Jobs,21.2121212121212,9.09090909090909
MRT,Community,6.36363636363636,9.09090909090909
MRT,Education,7.87878787878788,9.09090909090909
MRT,Environment,9.39393939393939,9.09090909090909
MRT,CivicEngagement,7.87878787878788,9.09090909090909
MRT,Health,6.36363636363636,9.09090909090909
MRT,LifeSatisfaction,7.87878787878788,9.09090909090909
MRT,Safety,10.9090909090909,9.09090909090909
MRT,WorkLifeBalance,7.87878787878788,9.09090909090909
MSR,Housing,7.73809523809524,6.52173913043478
MSR,Income,10.9126984126984,6.52173913043478
MSR,Jobs,10.9126984126984,10.8695652173913
MSR,Community,10.9126984126984,10.8695652173913
MSR,Education,9.52380952380952,10.8695652173913
MSR,Environment,7.73809523809524,10.8695652173913
MSR,CivicEngagement,7.73809523809524,10.8695652173913
MSR,Health,7.73809523809524,10.8695652173913
MSR,LifeSatisfaction,9.52380952380952,6.52173913043478
MSR,Safety,9.52380952380952,8.69565217391304
MSR,WorkLifeBalance,7.73809523809524,6.52173913043478
MUS,Housing,7.43618341179317,8.65740418371997
MUS,Income,11.709633691341,8.41671894303473
MUS,Jobs,9.05197603368335,8.30198767040872
MUS,Community,7.66766489327465,7.74446527078106
MUS,Education,9.05197603368335,8.97700608226924
MUS,Environment,8.98605645556865,9.1802517065675
MUS,CivicEngagement,6.72007095787584,7.53651337861864
MUS,Health,8.98605645556865,10.2250860145597
MUS,LifeSatisfaction,8.37630035800768,11.1296273401537
MUS,Safety,9.66173213124433,9.60681539628908
MUS,WorkLifeBalance,12.3523495779593,10.2241240135977
MWI,Housing,9.70302962213983,9.76499690785405
MWI,Income,9.65247350484964,8.09833024118739
MWI,Jobs,10.4276673032993,9.76499690785405
MWI,Community,7.48080739991761,9.08472479901051
MWI,Education,8.92783582369022,7.41805813234385
MWI,Environment,11.2028611017489,7.41805813234385
MWI,CivicEngagement,5.98097592030858,8.09833024118739
MWI,Health,9.70302962213983,9.76499690785405
MWI,LifeSatisfaction,8.99674193910796,8.40445269016698
MWI,Safety,10.4782234205894,9.76499690785405
MWI,WorkLifeBalance,7.44635434220874,12.4180581323438
MYS,Housing,8.98190764699327,8.11521450820016
MYS,Income,9.61702452543793,10.2309801389682
MYS,Jobs,8.81409017748164,8.87728161075876
MYS,Community,7.80093174815765,7.64743832918012
MYS,Education,9.66996431608352,9.22794543801225
MYS,Environment,8.7964262374953,8.77940828083373
MYS,CivicEngagement,6.66066004219869,7.25242064117557
MYS,Health,10.0900384542934,10.1923122994019
MYS,LifeSatisfaction,10.1194573546111,10.1776809047134
MYS,Safety,9.679698693431,9.43958045654591
MYS,WorkLifeBalance,9.76980080381647,10.05973739221
MYT,Housing,7.03588681849551,12.5
MYT,Income,7.06809293765815,12.5
MYT,Jobs,11.8138946399816,12.5
MYT,Community,5.58661145617667,7.5
MYT,Education,7.05198987807684,12.5
MYT,Environment,13.2792730618818,7.5
MYT,CivicEngagement,8.88313779618128,5
MYT,Health,6.58615136876006,7.5
MYT,LifeSatisfaction,7.3268921095008,7.5
MYT,Safety,13.2792730618818,7.5
MYT,WorkLifeBalance,12.0887968714056,7.5
NAM,Housing,7.98486311094514,9.17237374705471
NAM,Income,7.00243620593074,8.23046076953802
NAM,Jobs,8.70870516447473,7.18722296159433
NAM,Community,8.19628280422628,7.24234265822275
NAM,Education,11.6348210102063,11.2835385337839
NAM,Environment,9.59649348407394,10.8965416297592
NAM,CivicEngagement,8.19628280422628,7.19074307101944
NAM,Health,11.6348210102063,9.79210393618005
NAM,LifeSatisfaction,8.30081242095102,10.4900375647185
NAM,Safety,10.4436695638082,10.8625748595922
NAM,WorkLifeBalance,8.30081242095102,7.6520602685369
NER,Housing,0,9.71466905187835
NER,Income,100,6.36851520572451
NER,Jobs,0,5.2871198568873
NER,Community,0,5.20572450805009
NER,Education,0,6.36851520572451
NER,Environment,0,3.24418604651163
NER,CivicEngagement,0,5.2871198568873
NER,Health,0,35.2146690518784
NER,LifeSatisfaction,0,9.05187835420394
NER,Safety,0,9.05187835420394
NER,WorkLifeBalance,0,5.20572450805009
NGA,Housing,9.45639422090307,8.90833565753384
NGA,Income,9.1435069424926,9.66797144164513
NGA,Jobs,9.27262407110417,9.92505016513485
NGA,Community,6.71146049874282,7.57491196647614
NGA,Education,9.80749070430245,9.97795478242048
NGA,Environment,7.70085677884874,8.60700067702899
NGA,CivicEngagement,5.67316151517827,6.80905903802342
NGA,Health,11.3405402877109,9.83824638079233
NGA,LifeSatisfaction,10.5928161529242,9.70023413330395
NGA,Safety,10.2768036367649,9.72340347061466
NGA,WorkLifeBalance,10.024345191028,9.26783228702619
NIC,Housing,7.11321195144725,8.11118435059734
NIC,Income,8.2406629318394,7.69959898474368
NIC,Jobs,7.73646125116713,7.88052958869258
NIC,Community,6.27987861811391,6.35908553896708
NIC,Education,10.1213818860878,8.91525322210042
NIC,Environment,7.91479925303455,8.5215871937805
NIC,CivicEngagement,5.24813258636788,5.40328598941753
NIC,Health,11.046218487395,9.68514670580969
NIC,LifeSatisfaction,10.7168534080299,9.7637117454365
NIC,Safety,12.9766573295985,8.23101517766501
NIC,WorkLifeBalance,12.6057422969188,19.4296015027897
NIU,Housing,8.11688311688312,NA
NIU,Income,8.76623376623377,NA
NIU,Jobs,11.038961038961,NA
NIU,Community,4.54545454545455,NA
NIU,Education,13.474025974026,NA
NIU,Environment,8.11688311688312,NA
NIU,CivicEngagement,4.05844155844156,NA
NIU,Health,9.25324675324675,NA
NIU,LifeSatisfaction,11.6883116883117,NA
NIU,Safety,9.25324675324675,NA
NIU,WorkLifeBalance,11.6883116883117,NA
NLD,Housing,9.14679018949946,9.21299534951911
NLD,Income,8.45570643093298,8.50750929173428
NLD,Jobs,8.61563691919484,8.19343022192337
NLD,Community,8.03703086620194,7.77107918399815
NLD,Education,10.0348837366957,9.64085793638086
NLD,Environment,9.01657012389892,9.21588117124227
NLD,CivicEngagement,6.56383856243973,6.84682529456573
NLD,Health,10.2110482529422,10.4104406180253
NLD,LifeSatisfaction,11.0107947611883,11.4492442971448
NLD,Safety,9.28792087916344,9.00834098134325
NLD,WorkLifeBalance,9.61977927784245,9.74339565412295
NOR,Housing,9.01086502819442,9.45212567303128
NOR,Income,8.11603362320251,8.95623780234919
NOR,Jobs,8.802056556206,9.15151096371645
NOR,Community,8.12797146667091,7.69859864704855
NOR,Education,9.66799813435814,9.415109724295
NOR,Environment,9.34865150889985,9.09646166314496
NOR,CivicEngagement,6.52396142097146,6.56285181030804
NOR,Health,10.7502140771247,10.6048203640103
NOR,LifeSatisfaction,10.4403401414908,10.6507741782581
NOR,Safety,9.59840297181123,9.030832149014
NOR,WorkLifeBalance,9.61350507106999,9.38067702482411
NPL,Housing,4.82443482443482,7.78086580227777
NPL,Income,9.64405964405964,11.3284848884764
NPL,Jobs,9.55988455988456,8.70527173708599
NPL,Community,8.61231361231361,9.16106782412263
NPL,Education,10.5699855699856,9.4903199665424
NPL,Environment,9.70658970658971,8.980128555385
NPL,CivicEngagement,9.64405964405964,6.40067754861445
NPL,Health,6.59211159211159,9.19736261250486
NPL,LifeSatisfaction,13.4319384319384,9.77989367740076
NPL,Safety,5.83453583453583,10.1791875133273
NPL,WorkLifeBalance,11.5800865800866,8.99673987426242
NRU,Housing,NA,21.0526315789474
NRU,Income,NA,5.26315789473684
NRU,Jobs,NA,5.26315789473684
NRU,Community,NA,0
NRU,Education,NA,15.7894736842105
NRU,Environment,NA,5.26315789473684
NRU,CivicEngagement,NA,10.5263157894737
NRU,Health,NA,15.7894736842105
NRU,LifeSatisfaction,NA,21.0526315789474
NRU,Safety,NA,0
NRU,WorkLifeBalance,NA,0
NZL,Housing,8.82007724104454,8.5849915088966
NZL,Income,8.27057099646223,8.65775695820861
NZL,Jobs,8.54129689336376,8.64119395266267
NZL,Community,8.50010885856963,7.90507550848196
NZL,Education,9.72702819953665,9.93413966572146
NZL,Environment,9.55472360216114,9.6601325712729
NZL,CivicEngagement,6.56995961778094,6.76416669518625
NZL,Health,10.2654414242416,10.1997074833482
NZL,LifeSatisfaction,10.7698178771506,10.9866464210577
NZL,Safety,9.13228802772035,9.16650294262999
NZL,WorkLifeBalance,9.84868726196856,9.49968629253371
OMN,Housing,9.19495076471821,10.1457774397156
OMN,Income,10.8804734967526,9.8877795036991
OMN,Jobs,7.4120050282841,12.4895453562389
OMN,Community,9.33008589985334,9.05488595980811
OMN,Education,10.0471401634192,9.69597821484572
OMN,Environment,8.94353655981563,10.1702742134384
OMN,CivicEngagement,4.31122983448565,7.33043546028694
OMN,Health,10.7453383616174,9.01267459036562
OMN,LifeSatisfaction,11.7719463649696,8.51797378606729
OMN,Safety,10.8710454640687,7.30641025566318
OMN,WorkLifeBalance,6.4922480620155,6.38826521987109
PAK,Housing,8.4050664063027,9.29088564419833
PAK,Income,8.67262789126589,9.42473793302895
PAK,Jobs,8.90675149613253,9.14882503384803
PAK,Community,8.73864952011161,7.90276916693909
PAK,Education,9.55725965337024,10.3524472745956
PAK,Environment,8.8441215396503,9.06348185290226
PAK,CivicEngagement,8.07014976182857,7.35868474869528
PAK,Health,10.4993655780613,9.68269664904854
PAK,LifeSatisfaction,9.87046097717394,9.56607000232008
PAK,Safety,10.0880696862887,9.61237926471026
